graph_id,node_id,label,train_mask,val_mask,test_mask,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,X,Y,Z
0,209,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.799013,29.198775,8.6
0,210,7,False,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.286047,25.28806,10.5
0,211,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.460062,28.122376,12.0
0,212,1,False,False,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78.487499,26.748775,7.5
0,213,7,False,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.486046,25.28806,10.5
0,214,4,False,False,True,0.0,1.0,0.0,0.0,0.5,0.0,0.5,70.999016,25.83806,10.5
0,215,4,False,False,True,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,70.060062,25.838059,10.5
0,216,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.999013,29.198776,8.6
0,217,2,False,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.237831,29.285309,8.479412
0,218,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.660061,28.122376,12.0
0,219,2,False,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59.03783,29.285309,8.479412
0,220,7,False,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.184144,25.838059,13.5
0,221,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.999014,29.198775,8.6
0,222,4,False,False,True,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,57.399013,25.838059,10.5
0,223,4,False,False,True,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,19.06006,25.838059,10.5
0,224,2,False,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.437832,29.285309,8.479412
0,225,7,False,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.784146,25.838059,13.5
0,226,4,False,False,True,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,46.260061,25.83806,10.5
0,227,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.999014,28.122377,13.1
0,228,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.125,26.880142,12.0
0,229,5,False,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.599015,28.122377,13.1
